,Bus,Module,Date,Change
39,2,Module 3,07/31/2018 06:14:11,0
40,2,Module 3,07/31/2018 06:30:55,0
41,2,Module 3,07/31/2018 06:40:09,0
42,2,Module 3,09/20/2018 06:30:57,0
43,2,Module 3,09/20/2018 06:39:31,0
44,2,Module 3,09/20/2018 06:48:27,0
45,2,Module 3,09/20/2018 07:02:46,0
46,2,Module 3,10/22/2018 09:34:57,0
47,2,Module 3,10/22/2018 10:04:39,0
48,2,Module 3,12/05/2018 13:35:24,0
49,2,Module 3,12/06/2018 06:30:40,0
50,2,Module 3,12/26/2018 08:11:19,0
51,2,Module 3,12/26/2018 12:20:33,0
52,2,Module 3,01/21/2019 10:14:16,0
53,2,Module 3,01/22/2019 07:50:31,0
54,2,Module 4,09/20/2017 06:36:19,0
55,2,Module 4,09/20/2017 08:29:04,1
56,2,Module 4,03/20/2018 10:36:30,1
57,2,Module 4,07/31/2018 06:14:11,1
58,2,Module 4,07/31/2018 06:30:55,1
59,2,Module 4,07/31/2018 06:40:09,1
60,2,Module 4,09/20/2018 06:30:57,1
61,2,Module 4,09/20/2018 06:39:31,1
62,2,Module 4,09/20/2018 06:48:27,1
63,2,Module 4,09/20/2018 07:02:46,1
64,2,Module 4,10/22/2018 09:34:57,1
65,2,Module 4,10/22/2018 10:04:39,1
66,2,Module 4,12/05/2018 13:35:24,1
67,2,Module 4,12/06/2018 06:30:40,1
68,2,Module 4,12/26/2018 08:11:19,1
69,2,Module 4,12/26/2018 12:20:33,1
70,2,Module 4,01/21/2019 10:14:16,1
71,2,Module 4,01/22/2019 07:50:31,1
72,2,Module 5,09/20/2017 06:36:19,0
73,2,Module 5,09/20/2017 08:29:04,0
74,2,Module 5,03/20/2018 10:36:30,0
75,2,Module 5,07/31/2018 06:14:11,1
76,2,Module 5,07/31/2018 06:30:55,1
77,2,Module 5,07/31/2018 06:40:09,1
78,2,Module 5,09/20/2018 06:30:57,1
79,2,Module 5,09/20/2018 06:39:31,1
80,2,Module 5,09/20/2018 06:48:27,1
81,2,Module 5,09/20/2018 07:02:46,1
82,2,Module 5,10/22/2018 09:34:57,1
83,2,Module 5,10/22/2018 10:04:39,1
84,2,Module 5,12/05/2018 13:35:24,1
85,2,Module 5,12/06/2018 06:30:40,1
86,2,Module 5,12/26/2018 08:11:19,1
87,2,Module 5,12/26/2018 12:20:33,1
88,2,Module 5,01/21/2019 10:14:16,1
89,2,Module 5,01/22/2019 07:50:31,1
90,2,Module 6,09/20/2017 06:36:19,0
91,2,Module 6,09/20/2017 08:29:04,0
92,2,Module 6,03/20/2018 10:36:30,0
93,2,Module 6,07/31/2018 06:14:11,0
94,2,Module 6,07/31/2018 06:30:55,0
95,2,Module 6,07/31/2018 06:40:09,0
96,2,Module 6,09/20/2018 06:30:57,0
97,2,Module 6,09/20/2018 06:39:31,0
98,2,Module 6,09/20/2018 06:48:27,0
99,2,Module 6,09/20/2018 07:02:46,0
100,2,Module 6,10/22/2018 09:34:57,0
101,2,Module 6,10/22/2018 10:04:39,0
102,2,Module 6,12/05/2018 13:35:24,0
103,2,Module 6,12/06/2018 06:30:40,0
104,2,Module 6,12/26/2018 08:11:19,0
105,2,Module 6,12/26/2018 12:20:33,0
106,2,Module 6,01/21/2019 10:14:16,0
107,2,Module 6,01/22/2019 07:50:31,0
108,2,Module 7,09/20/2017 06:36:19,0
109,2,Module 7,09/20/2017 08:29:04,1
110,2,Module 7,03/20/2018 10:36:30,1
111,2,Module 7,07/31/2018 06:14:11,1
112,2,Module 7,07/31/2018 06:30:55,1
113,2,Module 7,07/31/2018 06:40:09,1
114,2,Module 7,09/20/2018 06:30:57,1
115,2,Module 7,09/20/2018 06:39:31,1
116,2,Module 7,09/20/2018 06:48:27,1
117,2,Module 7,09/20/2018 07:02:46,1
118,2,Module 7,10/22/2018 09:34:57,1
119,2,Module 7,10/22/2018 10:04:39,1
120,2,Module 7,12/05/2018 13:35:24,1
121,2,Module 7,12/06/2018 06:30:40,1
122,2,Module 7,12/26/2018 08:11:19,1
123,2,Module 7,12/26/2018 12:20:33,1
124,2,Module 7,01/21/2019 10:14:16,1
125,2,Module 7,01/22/2019 07:50:31,1
126,2,Module 8,09/20/2017 06:36:19,0
127,2,Module 8,09/20/2017 08:29:04,0
128,2,Module 8,03/20/2018 10:36:30,0
129,2,Module 8,07/31/2018 06:14:11,0
130,2,Module 8,07/31/2018 06:30:55,0
131,2,Module 8,07/31/2018 06:40:09,0
132,2,Module 8,09/20/2018 06:30:57,0
133,2,Module 8,09/20/2018 06:39:31,0
134,2,Module 8,09/20/2018 06:48:27,0
135,2,Module 8,09/20/2018 07:02:46,0
136,2,Module 8,10/22/2018 09:34:57,0
137,2,Module 8,10/22/2018 10:04:39,0
138,2,Module 8,12/05/2018 13:35:24,0
139,2,Module 8,12/06/2018 06:30:40,0
140,2,Module 8,12/26/2018 08:11:19,0
141,2,Module 8,12/26/2018 12:20:33,0
142,2,Module 8,01/21/2019 10:14:16,0
143,2,Module 8,01/22/2019 07:50:31,0
144,2,Module 9,09/20/2017 06:36:19,0
145,2,Module 9,09/20/2017 08:29:04,0
146,2,Module 9,03/20/2018 10:36:30,0
147,2,Module 9,07/31/2018 06:14:11,0
148,2,Module 9,07/31/2018 06:30:55,0
149,2,Module 9,07/31/2018 06:40:09,0
150,2,Module 9,09/20/2018 06:30:57,0
151,2,Module 9,09/20/2018 06:39:31,0
152,2,Module 9,09/20/2018 06:48:27,0
153,2,Module 9,09/20/2018 07:02:46,0
154,2,Module 9,10/22/2018 09:34:57,0
155,2,Module 9,10/22/2018 10:04:39,0
156,2,Module 9,12/05/2018 13:35:24,0
157,2,Module 9,12/06/2018 06:30:40,0
158,2,Module 9,12/26/2018 08:11:19,0
159,2,Module 9,12/26/2018 12:20:33,0
160,2,Module 9,01/21/2019 10:14:16,0
161,2,Module 9,01/22/2019 07:50:31,0
162,2,Module 10,09/20/2017 06:36:19,0
163,2,Module 10,09/20/2017 08:29:04,0
164,2,Module 10,03/20/2018 10:36:30,0
165,2,Module 10,07/31/2018 06:14:11,0
166,2,Module 10,07/31/2018 06:30:55,0
167,2,Module 10,07/31/2018 06:40:09,0
168,2,Module 10,09/20/2018 06:30:57,0
169,2,Module 10,09/20/2018 06:39:31,0
170,2,Module 10,09/20/2018 06:48:27,0
171,2,Module 10,09/20/2018 07:02:46,0
172,2,Module 10,10/22/2018 09:34:57,0
173,2,Module 10,10/22/2018 10:04:39,0
174,2,Module 10,12/05/2018 13:35:24,0
175,2,Module 10,12/06/2018 06:30:40,0
176,2,Module 10,12/26/2018 08:11:19,0
177,2,Module 10,12/26/2018 12:20:33,0
178,2,Module 10,01/21/2019 10:14:16,0
179,2,Module 10,01/22/2019 07:50:31,0
180,2,Module 11,09/20/2017 06:36:19,0
181,2,Module 11,09/20/2017 08:29:04,0
182,2,Module 11,03/20/2018 10:36:30,0
183,2,Module 11,07/31/2018 06:14:11,0
184,2,Module 11,07/31/2018 06:30:55,0
185,2,Module 11,07/31/2018 06:40:09,0
186,2,Module 11,09/20/2018 06:30:57,1
187,2,Module 11,09/20/2018 06:39:31,1
188,2,Module 11,09/20/2018 06:48:27,1
189,2,Module 11,09/20/2018 07:02:46,1
190,2,Module 11,10/22/2018 09:34:57,1
191,2,Module 11,10/22/2018 10:04:39,1
192,2,Module 11,12/05/2018 13:35:24,1
193,2,Module 11,12/06/2018 06:30:40,1
194,2,Module 11,12/26/2018 08:11:19,1
195,2,Module 11,12/26/2018 12:20:33,2
196,2,Module 11,01/21/2019 10:14:16,2
197,2,Module 11,01/22/2019 07:50:31,2
198,2,Module 12,09/20/2017 06:36:19,0
199,2,Module 12,09/20/2017 08:29:04,0
200,2,Module 12,03/20/2018 10:36:30,0
201,2,Module 12,07/31/2018 06:14:11,0
202,2,Module 12,07/31/2018 06:30:55,0
203,2,Module 12,07/31/2018 06:40:09,0
204,2,Module 12,09/20/2018 06:30:57,0
205,2,Module 12,09/20/2018 06:39:31,0
206,2,Module 12,09/20/2018 06:48:27,0
207,2,Module 12,09/20/2018 07:02:46,0
208,2,Module 12,10/22/2018 09:34:57,0
209,2,Module 12,10/22/2018 10:04:39,0
210,2,Module 12,12/05/2018 13:35:24,0
211,2,Module 12,12/06/2018 06:30:40,0
212,2,Module 12,12/26/2018 08:11:19,0
213,2,Module 12,12/26/2018 12:20:33,0
214,2,Module 12,01/21/2019 10:14:16,0
215,2,Module 12,01/22/2019 07:50:31,1
216,2,Module 13,09/20/2017 06:36:19,0
217,2,Module 13,09/20/2017 08:29:04,0
218,2,Module 13,03/20/2018 10:36:30,0
219,2,Module 13,07/31/2018 06:14:11,0
220,2,Module 13,07/31/2018 06:30:55,0
221,2,Module 13,07/31/2018 06:40:09,0
222,2,Module 13,09/20/2018 06:30:57,0
223,2,Module 13,09/20/2018 06:39:31,0
224,2,Module 13,09/20/2018 06:48:27,0
225,2,Module 13,09/20/2018 07:02:46,0
226,2,Module 13,10/22/2018 09:34:57,0
227,2,Module 13,10/22/2018 10:04:39,0
228,2,Module 13,12/05/2018 13:35:24,0
229,2,Module 13,12/06/2018 06:30:40,0
230,2,Module 13,12/26/2018 08:11:19,0
231,2,Module 13,12/26/2018 12:20:33,0
232,2,Module 13,01/21/2019 10:14:16,0
233,2,Module 13,01/22/2019 07:50:31,0
234,2,Module 14,09/20/2017 06:36:19,0
235,2,Module 14,09/20/2017 08:29:04,0
236,2,Module 14,03/20/2018 10:36:30,0
237,2,Module 14,07/31/2018 06:14:11,1
238,2,Module 14,07/31/2018 06:30:55,1
239,2,Module 14,07/31/2018 06:40:09,1
240,2,Module 14,09/20/2018 06:30:57,1
241,2,Module 14,09/20/2018 06:39:31,1
242,2,Module 14,09/20/2018 06:48:27,1
243,2,Module 14,09/20/2018 07:02:46,1
244,2,Module 14,10/22/2018 09:34:57,1
245,2,Module 14,10/22/2018 10:04:39,1
246,2,Module 14,12/05/2018 13:35:24,1
247,2,Module 14,12/06/2018 06:30:40,1
248,2,Module 14,12/26/2018 08:11:19,1
249,2,Module 14,12/26/2018 12:20:33,1
250,2,Module 14,01/21/2019 10:14:16,1
251,2,Module 14,01/22/2019 07:50:31,1
252,2,Module 15,09/20/2017 06:36:19,0
253,2,Module 15,09/20/2017 08:29:04,1
254,2,Module 15,03/20/2018 10:36:30,1
255,2,Module 15,07/31/2018 06:14:11,1
256,2,Module 15,07/31/2018 06:30:55,1
257,2,Module 15,07/31/2018 06:40:09,1
258,2,Module 15,09/20/2018 06:30:57,1
259,2,Module 15,09/20/2018 06:39:31,1
260,2,Module 15,09/20/2018 06:48:27,1
261,2,Module 15,09/20/2018 07:02:46,1
262,2,Module 15,10/22/2018 09:34:57,1
263,2,Module 15,10/22/2018 10:04:39,1
264,2,Module 15,12/05/2018 13:35:24,1
265,2,Module 15,12/06/2018 06:30:40,1
266,2,Module 15,12/26/2018 08:11:19,1
267,2,Module 15,12/26/2018 12:20:33,1
268,2,Module 15,01/21/2019 10:14:16,1
269,2,Module 15,01/22/2019 07:50:31,1
270,2,Module 16,09/20/2017 06:36:19,0
271,2,Module 16,09/20/2017 08:29:04,1
272,2,Module 16,03/20/2018 10:36:30,1
273,2,Module 16,07/31/2018 06:14:11,1
274,2,Module 16,07/31/2018 06:30:55,1
275,2,Module 16,07/31/2018 06:40:09,1
276,2,Module 16,09/20/2018 06:30:57,1
277,2,Module 16,09/20/2018 06:39:31,1
278,2,Module 16,09/20/2018 06:48:27,1
279,2,Module 16,09/20/2018 07:02:46,1
280,2,Module 16,10/22/2018 09:34:57,1
281,2,Module 16,10/22/2018 10:04:39,1
282,2,Module 16,12/05/2018 13:35:24,1
283,2,Module 16,12/06/2018 06:30:40,1
284,2,Module 16,12/26/2018 08:11:19,1
285,2,Module 16,12/26/2018 12:20:33,1
286,2,Module 16,01/21/2019 10:14:16,1
287,2,Module 16,01/22/2019 07:50:31,1
0,20,Module 1,02/16/2016 10:15:54,0
1,20,Module 1,08/16/2016 11:43:06,1
2,20,Module 1,12/07/2016 09:27:19,1
3,20,Module 1,07/05/2018 08:03:43,1
4,20,Module 2,02/16/2016 10:15:54,0
5,20,Module 2,08/16/2016 11:43:06,0
6,20,Module 2,12/07/2016 09:27:19,1
7,20,Module 2,07/05/2018 08:03:43,1
8,20,Module 3,02/16/2016 10:15:54,0
9,20,Module 3,08/16/2016 11:43:06,0
10,20,Module 3,12/07/2016 09:27:19,1
11,20,Module 3,07/05/2018 08:03:43,1
12,20,Module 4,02/16/2016 10:15:54,0
13,20,Module 4,08/16/2016 11:43:06,0
14,20,Module 4,12/07/2016 09:27:19,1
15,20,Module 4,07/05/2018 08:03:43,1
16,20,Module 5,02/16/2016 10:15:54,0
17,20,Module 5,08/16/2016 11:43:06,1
18,20,Module 5,12/07/2016 09:27:19,1
19,20,Module 5,07/05/2018 08:03:43,1
20,20,Module 6,02/16/2016 10:15:54,0
21,20,Module 6,08/16/2016 11:43:06,0
22,20,Module 6,12/07/2016 09:27:19,0
23,20,Module 6,07/05/2018 08:03:43,1
24,20,Module 7,02/16/2016 10:15:54,0
25,20,Module 7,08/16/2016 11:43:06,1
26,20,Module 7,12/07/2016 09:27:19,1
27,20,Module 7,07/05/2018 08:03:43,1
28,20,Module 8,02/16/2016 10:15:54,0
29,20,Module 8,08/16/2016 11:43:06,0
30,20,Module 8,12/07/2016 09:27:19,0
31,20,Module 8,07/05/2018 08:03:43,0
32,20,Module 9,02/16/2016 10:15:54,0
33,20,Module 9,08/16/2016 11:43:06,0
34,20,Module 9,12/07/2016 09:27:19,1
35,20,Module 9,07/05/2018 08:03:43,1
36,20,Module 10,02/16/2016 10:15:54,0
37,20,Module 10,08/16/2016 11:43:06,0
38,20,Module 10,12/07/2016 09:27:19,0
39,20,Module 10,07/05/2018 08:03:43,1
40,20,Module 11,02/16/2016 10:15:54,0
41,20,Module 11,08/16/2016 11:43:06,0
42,20,Module 11,12/07/2016 09:27:19,1
43,20,Module 11,07/05/2018 08:03:43,1
44,20,Module 12,02/16/2016 10:15:54,0
45,20,Module 12,08/16/2016 11:43:06,0
46,20,Module 12,12/07/2016 09:27:19,1
47,20,Module 12,07/05/2018 08:03:43,1
48,20,Module 13,02/16/2016 10:15:54,0
49,20,Module 13,08/16/2016 11:43:06,0
50,20,Module 13,12/07/2016 09:27:19,1
51,20,Module 13,07/05/2018 08:03:43,1
52,20,Module 14,02/16/2016 10:15:54,0
53,20,Module 14,08/16/2016 11:43:06,0
54,20,Module 14,12/07/2016 09:27:19,0
55,20,Module 14,07/05/2018 08:03:43,0
56,20,Module 15,02/16/2016 10:15:54,0
57,20,Module 15,08/16/2016 11:43:06,0
58,20,Module 15,12/07/2016 09:27:19,0
59,20,Module 15,07/05/2018 08:03:43,0
60,20,Module 16,02/16/2016 10:15:54,0
61,20,Module 16,08/16/2016 11:43:06,0
62,20,Module 16,12/07/2016 09:27:19,0
63,20,Module 16,07/05/2018 08:03:43,0
0,21,Module 1,09/25/2016 05:08:35,0
1,21,Module 1,12/12/2016 12:36:13,0
2,21,Module 1,03/20/2017 12:53:01,0
3,21,Module 1,03/20/2017 13:36:49,0
4,21,Module 1,10/11/2017 12:14:13,1
5,21,Module 1,11/29/2018 07:25:44,1
6,21,Module 2,09/25/2016 05:08:35,0
7,21,Module 2,12/12/2016 12:36:13,0
8,21,Module 2,03/20/2017 12:53:01,0
9,21,Module 2,03/20/2017 13:36:49,0
10,21,Module 2,10/11/2017 12:14:13,0
11,21,Module 2,11/29/2018 07:25:44,1
12,21,Module 3,09/25/2016 05:08:35,0
13,21,Module 3,12/12/2016 12:36:13,0
14,21,Module 3,03/20/2017 12:53:01,0
15,21,Module 3,03/20/2017 13:36:49,0
16,21,Module 3,10/11/2017 12:14:13,0
17,21,Module 3,11/29/2018 07:25:44,0
18,21,Module 4,09/25/2016 05:08:35,0
19,21,Module 4,12/12/2016 12:36:13,0
20,21,Module 4,03/20/2017 12:53:01,0
21,21,Module 4,03/20/2017 13:36:49,0
22,21,Module 4,10/11/2017 12:14:13,0
23,21,Module 4,11/29/2018 07:25:44,1
24,21,Module 5,09/25/2016 05:08:35,0
25,21,Module 5,12/12/2016 12:36:13,0
26,21,Module 5,03/20/2017 12:53:01,1
27,21,Module 5,03/20/2017 13:36:49,1
28,21,Module 5,10/11/2017 12:14:13,1
29,21,Module 5,11/29/2018 07:25:44,1
30,21,Module 6,09/25/2016 05:08:35,0
31,21,Module 6,12/12/2016 12:36:13,0
32,21,Module 6,03/20/2017 12:53:01,0
33,21,Module 6,03/20/2017 13:36:49,0
34,21,Module 6,10/11/2017 12:14:13,1
35,21,Module 6,11/29/2018 07:25:44,1
36,21,Module 7,09/25/2016 05:08:35,0
37,21,Module 7,12/12/2016 12:36:13,0
38,21,Module 7,03/20/2017 12:53:01,1
39,21,Module 7,03/20/2017 13:36:49,1
40,21,Module 7,10/11/2017 12:14:13,1
41,21,Module 7,11/29/2018 07:25:44,1
42,21,Module 8,09/25/2016 05:08:35,0
43,21,Module 8,12/12/2016 12:36:13,0
44,21,Module 8,03/20/2017 12:53:01,0
45,21,Module 8,03/20/2017 13:36:49,0
46,21,Module 8,10/11/2017 12:14:13,0
47,21,Module 8,11/29/2018 07:25:44,1
48,21,Module 9,09/25/2016 05:08:35,0
49,21,Module 9,12/12/2016 12:36:13,0
50,21,Module 9,03/20/2017 12:53:01,0
51,21,Module 9,03/20/2017 13:36:49,0
52,21,Module 9,10/11/2017 12:14:13,1
53,21,Module 9,11/29/2018 07:25:44,1
54,21,Module 10,09/25/2016 05:08:35,0
55,21,Module 10,12/12/2016 12:36:13,0
56,21,Module 10,03/20/2017 12:53:01,0
57,21,Module 10,03/20/2017 13:36:49,0
58,21,Module 10,10/11/2017 12:14:13,0
59,21,Module 10,11/29/2018 07:25:44,1
60,21,Module 11,09/25/2016 05:08:35,0
61,21,Module 11,12/12/2016 12:36:13,0
62,21,Module 11,03/20/2017 12:53:01,0
63,21,Module 11,03/20/2017 13:36:49,0
64,21,Module 11,10/11/2017 12:14:13,0
65,21,Module 11,11/29/2018 07:25:44,1
66,21,Module 12,09/25/2016 05:08:35,0
67,21,Module 12,12/12/2016 12:36:13,0
68,21,Module 12,03/20/2017 12:53:01,0
69,21,Module 12,03/20/2017 13:36:49,0
70,21,Module 12,10/11/2017 12:14:13,0
71,21,Module 12,11/29/2018 07:25:44,1
72,21,Module 13,09/25/2016 05:08:35,0
73,21,Module 13,12/12/2016 12:36:13,1
74,21,Module 13,03/20/2017 12:53:01,1
75,21,Module 13,03/20/2017 13:36:49,1
76,21,Module 13,10/11/2017 12:14:13,1
77,21,Module 13,11/29/2018 07:25:44,1
78,21,Module 14,09/25/2016 05:08:35,0
79,21,Module 14,12/12/2016 12:36:13,0
80,21,Module 14,03/20/2017 12:53:01,0
81,21,Module 14,03/20/2017 13:36:49,0
82,21,Module 14,10/11/2017 12:14:13,0
83,21,Module 14,11/29/2018 07:25:44,0
84,21,Module 15,09/25/2016 05:08:35,0
85,21,Module 15,12/12/2016 12:36:13,0
86,21,Module 15,03/20/2017 12:53:01,0
87,21,Module 15,03/20/2017 13:36:49,0
88,21,Module 15,10/11/2017 12:14:13,0
89,21,Module 15,11/29/2018 07:25:44,0
90,21,Module 16,09/25/2016 05:08:35,0
91,21,Module 16,12/12/2016 12:36:13,0
92,21,Module 16,03/20/2017 12:53:01,0
93,21,Module 16,03/20/2017 13:36:49,0
94,21,Module 16,10/11/2017 12:14:13,0
95,21,Module 16,11/29/2018 07:25:44,0
0,22,Module 1,03/24/2016 06:13:08,0
1,22,Module 1,11/07/2016 10:14:50,1
2,22,Module 1,02/06/2017 11:47:24,1
3,22,Module 1,03/01/2017 09:31:40,1
4,22,Module 1,06/21/2018 07:13:24,1
5,22,Module 1,06/21/2018 08:51:39,1
6,22,Module 2,03/24/2016 06:13:08,0
7,22,Module 2,11/07/2016 10:14:50,0
8,22,Module 2,02/06/2017 11:47:24,0
9,22,Module 2,03/01/2017 09:31:40,1
10,22,Module 2,06/21/2018 07:13:24,1
11,22,Module 2,06/21/2018 08:51:39,1
12,22,Module 3,03/24/2016 06:13:08,0
13,22,Module 3,11/07/2016 10:14:50,0
14,22,Module 3,02/06/2017 11:47:24,0
15,22,Module 3,03/01/2017 09:31:40,0
16,22,Module 3,06/21/2018 07:13:24,1
17,22,Module 3,06/21/2018 08:51:39,1
18,22,Module 4,03/24/2016 06:13:08,0
19,22,Module 4,11/07/2016 10:14:50,1
20,22,Module 4,02/06/2017 11:47:24,1
21,22,Module 4,03/01/2017 09:31:40,1
22,22,Module 4,06/21/2018 07:13:24,1
23,22,Module 4,06/21/2018 08:51:39,1
24,22,Module 5,03/24/2016 06:13:08,0
25,22,Module 5,11/07/2016 10:14:50,0
26,22,Module 5,02/06/2017 11:47:24,0
27,22,Module 5,03/01/2017 09:31:40,1
28,22,Module 5,06/21/2018 07:13:24,1
29,22,Module 5,06/21/2018 08:51:39,1
30,22,Module 6,03/24/2016 06:13:08,0
31,22,Module 6,11/07/2016 10:14:50,0
32,22,Module 6,02/06/2017 11:47:24,0
33,22,Module 6,03/01/2017 09:31:40,0
34,22,Module 6,06/21/2018 07:13:24,0
35,22,Module 6,06/21/2018 08:51:39,1
36,22,Module 7,03/24/2016 06:13:08,0
37,22,Module 7,11/07/2016 10:14:50,0
38,22,Module 7,02/06/2017 11:47:24,0
39,22,Module 7,03/01/2017 09:31:40,0
40,22,Module 7,06/21/2018 07:13:24,1
41,22,Module 7,06/21/2018 08:51:39,1
42,22,Module 8,03/24/2016 06:13:08,0
43,22,Module 8,11/07/2016 10:14:50,0
44,22,Module 8,02/06/2017 11:47:24,0
45,22,Module 8,03/01/2017 09:31:40,1
46,22,Module 8,06/21/2018 07:13:24,1
47,22,Module 8,06/21/2018 08:51:39,1
48,22,Module 9,03/24/2016 06:13:08,0
49,22,Module 9,11/07/2016 10:14:50,1
50,22,Module 9,02/06/2017 11:47:24,1
51,22,Module 9,03/01/2017 09:31:40,1
52,22,Module 9,06/21/2018 07:13:24,1
53,22,Module 9,06/21/2018 08:51:39,1
54,22,Module 10,03/24/2016 06:13:08,0
55,22,Module 10,11/07/2016 10:14:50,0
56,22,Module 10,02/06/2017 11:47:24,0
57,22,Module 10,03/01/2017 09:31:40,0
58,22,Module 10,06/21/2018 07:13:24,0
59,22,Module 10,06/21/2018 08:51:39,1
60,22,Module 11,03/24/2016 06:13:08,0
61,22,Module 11,11/07/2016 10:14:50,0
62,22,Module 11,02/06/2017 11:47:24,0
63,22,Module 11,03/01/2017 09:31:40,0
64,22,Module 11,06/21/2018 07:13:24,1
65,22,Module 11,06/21/2018 08:51:39,1
66,22,Module 12,03/24/2016 06:13:08,0
67,22,Module 12,11/07/2016 10:14:50,0
68,22,Module 12,02/06/2017 11:47:24,1
69,22,Module 12,03/01/2017 09:31:40,1
70,22,Module 12,06/21/2018 07:13:24,1
71,22,Module 12,06/21/2018 08:51:39,1
72,22,Module 13,03/24/2016 06:13:08,0
73,22,Module 13,11/07/2016 10:14:50,0
74,22,Module 13,02/06/2017 11:47:24,1
75,22,Module 13,03/01/2017 09:31:40,1
76,22,Module 13,06/21/2018 07:13:24,1
77,22,Module 13,06/21/2018 08:51:39,1
78,22,Module 14,03/24/2016 06:13:08,0
79,22,Module 14,11/07/2016 10:14:50,0
80,22,Module 14,02/06/2017 11:47:24,0
81,22,Module 14,03/01/2017 09:31:40,0
82,22,Module 14,06/21/2018 07:13:24,1
83,22,Module 14,06/21/2018 08:51:39,1
84,22,Module 15,03/24/2016 06:13:08,0
85,22,Module 15,11/07/2016 10:14:50,0
86,22,Module 15,02/06/2017 11:47:24,0
87,22,Module 15,03/01/2017 09:31:40,1
88,22,Module 15,06/21/2018 07:13:24,1
89,22,Module 15,06/21/2018 08:51:39,1
90,22,Module 16,03/24/2016 06:13:08,0
91,22,Module 16,11/07/2016 10:14:50,0
92,22,Module 16,02/06/2017 11:47:24,1
93,22,Module 16,03/01/2017 09:31:40,1
94,22,Module 16,06/21/2018 07:13:24,1
95,22,Module 16,06/21/2018 08:51:39,1
0,23,Module 1,09/03/2015 12:36:23,0
1,23,Module 1,01/11/2017 10:18:19,1
2,23,Module 1,04/23/2017 06:08:38,1
3,23,Module 2,09/03/2015 12:36:23,0
4,23,Module 2,01/11/2017 10:18:19,0
5,23,Module 2,04/23/2017 06:08:38,0
6,23,Module 3,09/03/2015 12:36:23,0
7,23,Module 3,01/11/2017 10:18:19,0
8,23,Module 3,04/23/2017 06:08:38,1
9,23,Module 4,09/03/2015 12:36:23,0
10,23,Module 4,01/11/2017 10:18:19,1
11,23,Module 4,04/23/2017 06:08:38,1
12,23,Module 5,09/03/2015 12:36:23,0
13,23,Module 5,01/11/2017 10:18:19,0
14,23,Module 5,04/23/2017 06:08:38,1
15,23,Module 6,09/03/2015 12:36:23,0
16,23,Module 6,01/11/2017 10:18:19,0
17,23,Module 6,04/23/2017 06:08:38,0
18,23,Module 7,09/03/2015 12:36:23,0
19,23,Module 7,01/11/2017 10:18:19,0
20,23,Module 7,04/23/2017 06:08:38,0
21,23,Module 8,09/03/2015 12:36:23,0
22,23,Module 8,01/11/2017 10:18:19,0
23,23,Module 8,04/23/2017 06:08:38,1
24,23,Module 9,09/03/2015 12:36:23,0
25,23,Module 9,01/11/2017 10:18:19,0
26,23,Module 9,04/23/2017 06:08:38,0
27,23,Module 10,09/03/2015 12:36:23,0
28,23,Module 10,01/11/2017 10:18:19,0
29,23,Module 10,04/23/2017 06:08:38,1
30,23,Module 11,09/03/2015 12:36:23,0
31,23,Module 11,01/11/2017 10:18:19,0
32,23,Module 11,04/23/2017 06:08:38,0
33,23,Module 12,09/03/2015 12:36:23,0
34,23,Module 12,01/11/2017 10:18:19,1
35,23,Module 12,04/23/2017 06:08:38,1
36,23,Module 13,09/03/2015 12:36:23,0
37,23,Module 13,01/11/2017 10:18:19,0
38,23,Module 13,04/23/2017 06:08:38,0
39,23,Module 14,09/03/2015 12:36:23,0
40,23,Module 14,01/11/2017 10:18:19,0
41,23,Module 14,04/23/2017 06:08:38,0
42,23,Module 15,09/03/2015 12:36:23,0
43,23,Module 15,01/11/2017 10:18:19,0
44,23,Module 15,04/23/2017 06:08:38,0
45,23,Module 16,09/03/2015 12:36:23,0
46,23,Module 16,01/11/2017 10:18:19,0
47,23,Module 16,04/23/2017 06:08:38,0
0,24,Module 1,03/24/2017 09:43:21,0
1,24,Module 1,06/27/2017 06:08:55,0
2,24,Module 1,09/25/2017 10:33:08,1
3,24,Module 1,01/02/2018 09:54:46,1
4,24,Module 1,05/11/2018 06:24:14,1
5,24,Module 2,03/24/2017 09:43:21,0
6,24,Module 2,06/27/2017 06:08:55,0
7,24,Module 2,09/25/2017 10:33:08,0
8,24,Module 2,01/02/2018 09:54:46,0
9,24,Module 2,05/11/2018 06:24:14,0
10,24,Module 3,03/24/2017 09:43:21,0
11,24,Module 3,06/27/2017 06:08:55,0
12,24,Module 3,09/25/2017 10:33:08,0
13,24,Module 3,01/02/2018 09:54:46,0
14,24,Module 3,05/11/2018 06:24:14,0
15,24,Module 4,03/24/2017 09:43:21,0
16,24,Module 4,06/27/2017 06:08:55,0
17,24,Module 4,09/25/2017 10:33:08,0
18,24,Module 4,01/02/2018 09:54:46,1
19,24,Module 4,05/11/2018 06:24:14,1
20,24,Module 5,03/24/2017 09:43:21,0
21,24,Module 5,06/27/2017 06:08:55,0
22,24,Module 5,09/25/2017 10:33:08,0
23,24,Module 5,01/02/2018 09:54:46,0
24,24,Module 5,05/11/2018 06:24:14,0
25,24,Module 6,03/24/2017 09:43:21,0
26,24,Module 6,06/27/2017 06:08:55,1
27,24,Module 6,09/25/2017 10:33:08,1
28,24,Module 6,01/02/2018 09:54:46,1
